idspecies,id_sp_region,dwc_locationID
6229,1036955,TDWG:SIC-SI
6259,1036956,TDWG:ITA-IT
17142,1036957,TDWG:ITA-IT
7275,1036958,TDWG:ITA-IT
7275,1036959,TDWG:SIC-SI
7275,1036960,TDWG:SAR
3003,1036961,TDWG:ITA-IT
495,1036962,TDWG:SIC-SI
18327,1036963,TDWG:SIC-SI
900177,1036964,TDWG:ITA-IT
900178,1036965,TDWG:ITA-IT
22399,1036966,TDWG:SIC-SI
22409,1036967,TDWG:SIC-SI
22424,1036968,TDWG:SIC-SI
22433,1036969,TDWG:SIC-SI
900179,1036970,TDWG:ITA-IT
900180,1036971,TDWG:ITA-IT
1024,1036972,TDWG:ITA-IT
900181,1036973,TDWG:ITA-IT
15268,1036974,TDWG:ITA-IT
15271,1036975,TDWG:ITA-IT
15307,1036976,TDWG:ITA-IT
15307,1036977,TDWG:SIC-SI
15307,1036978,TDWG:SAR
15342,1036979,TDWG:ITA-IT
15342,1036980,TDWG:SIC-SI
15342,1036981,TDWG:SAR
3089,1036982,TDWG:ITA-IT
12887,1036983,TDWG:SIC-SI
12887,1036984,TDWG:SAR
17896,1036985,TDWG:ITA-IT
900182,1036986,TDWG:ITA-IT
20993,1036987,TDWG:ITA-IT
22227,1036988,TDWG:ITA-IT
348,1036989,TDWG:ITA-IT
315,1036990,TDWG:ITA-IT
15481,1036991,TDWG:ITA-IT
21461,1036992,TDWG:ITA-IT
5478,1036993,TDWG:SIC-SI
5478,1036994,TDWG:SAR
14656,1036995,TDWG:ITA-IT
14656,1036996,TDWG:SIC-SI
20334,1036997,TDWG:SAR
7178,1036998,TDWG:SIC-SI
7190,1036999,TDWG:SIC-SI
22680,1037000,TDWG:ITA-IT
14899,1037001,TDWG:ITA-IT
14899,1037002,TDWG:SIC-SI
14899,1037003,TDWG:SAR
900183,1037004,TDWG:ITA-IT
900184,1037005,TDWG:ITA-IT
17680,1037006,TDWG:ITA-IT
14571,1037007,TDWG:ITA-IT
22764,1037008,TDWG:ITA-IT
22774,1037009,TDWG:ITA-IT
22774,1037010,TDWG:SIC-SI
22785,1037011,TDWG:ITA-IT
22785,1037012,TDWG:SIC-SI
22786,1037013,TDWG:ITA-IT
22825,1037014,TDWG:ITA-IT
900185,1037015,TDWG:ITA-IT
900186,1037016,TDWG:ITA-IT
24284,1037017,TDWG:ITA-IT
24284,1037018,TDWG:SIC-SI
306,1037019,TDWG:ITA-IT
7381,1037020,TDWG:ITA-IT
3111,1037021,TDWG:SIC-SI
20344,1037022,TDWG:SIC-SI
13114,1037023,TDWG:ITA-IT
900187,1037024,TDWG:ITA-IT
316,1037025,TDWG:ITA-IT
900188,1037026,TDWG:ITA-IT
21625,1037027,TDWG:ITA-IT
900189,1037028,TDWG:ITA-IT
10138,1037029,TDWG:SIC-SI
900190,1037030,TDWG:ITA-IT
10154,1037031,TDWG:SIC-SI
10173,1037032,TDWG:SIC-SI
10189,1037033,TDWG:SIC-SI
10189,1037034,TDWG:SAR
1508,1037035,TDWG:SIC-SI
6464,1037036,TDWG:ITA-IT
6532,1037037,TDWG:ITA-IT
471,1037038,TDWG:ITA-IT
471,1037039,TDWG:SIC-SI
11160,1037040,TDWG:ITA-IT
11160,1037041,TDWG:SAR
900191,1037042,TDWG:ITA-IT
16584,1037043,TDWG:ITA-IT
14702,1037044,TDWG:SAR
14702,1037045,TDWG:SIC-SI
900192,1037046,TDWG:ITA-IT
15610,1037047,TDWG:ITA-IT
15614,1037048,TDWG:ITA-IT
3358,1037049,TDWG:ITA-IT
3358,1037050,TDWG:SIC-SI
900193,1037051,TDWG:ITA-IT
19829,1037052,TDWG:ITA-IT
972,1037053,TDWG:ITA-IT
972,1037054,TDWG:SIC-SI
15632,1037055,TDWG:ITA-IT
20155,1037056,TDWG:ITA-IT
20170,1037057,TDWG:ITA-IT
21036,1037058,TDWG:SIC-SI
3364,1037059,TDWG:SIC-SI
14961,1037060,TDWG:ITA-IT
900194,1037061,TDWG:ITA-IT
13183,1037062,TDWG:ITA-IT
13210,1037063,TDWG:ITA-IT
13306,1037064,TDWG:ITA-IT
13324,1037065,TDWG:ITA-IT
8724,1037066,TDWG:ITA-IT
8724,1037067,TDWG:SAR
13370,1037068,TDWG:ITA-IT
13370,1037069,TDWG:SAR
900163,1037070,TDWG:ITA-IT
13374,1037071,TDWG:ITA-IT
13430,1037072,TDWG:ITA-IT
22060,1037073,TDWG:ITA-IT
335,1037074,TDWG:ITA-IT
14721,1037075,TDWG:ITA-IT
14721,1037076,TDWG:SAR
14721,1037077,TDWG:SIC-SI
14735,1037078,TDWG:ITA-IT
14735,1037079,TDWG:SAR
14735,1037080,TDWG:SIC-SI
11199,1037081,TDWG:ITA-IT
11199,1037082,TDWG:SIC-SI
352,1037083,TDWG:ITA-IT
352,1037084,TDWG:SAR
20192,1037085,TDWG:ITA-IT
20192,1037086,TDWG:SIC-SI
20192,1037087,TDWG:SAR
14744,1037088,TDWG:SAR
14744,1037089,TDWG:SIC-SI
14753,1037090,TDWG:SAR
14753,1037091,TDWG:SIC-SI
20174,1037092,TDWG:SIC-SI
6746,1037093,TDWG:SIC-SI
21044,1037094,TDWG:ITA-IT
13445,1037095,TDWG:SAR
900195,1037096,TDWG:ITA-IT
900196,1037097,TDWG:ITA-IT
5230,1037098,TDWG:ITA-IT
5240,1037099,TDWG:SIC-SI
5210,1037100,TDWG:SIC-SI
5298,1037101,TDWG:ITA-IT
3425,1037102,TDWG:SIC-SI
2635,1037103,TDWG:ITA-IT
20351,1037104,TDWG:SIC-SI
20353,1037105,TDWG:SIC-SI
20364,1037106,TDWG:SIC-SI
7466,1037107,TDWG:ITA-IT
20238,1037108,TDWG:SAR
3461,1037109,TDWG:SAR
3504,1037110,TDWG:ITA-IT
3507,1037111,TDWG:ITA-IT
3507,1037112,TDWG:SIC-SI
24305,1037113,TDWG:ITA-IT
7219,1037114,TDWG:SIC-SI
7227,1037115,TDWG:ITA-IT
6412,1037116,TDWG:SIC-SI
6556,1037117,TDWG:SAR
6556,1037118,TDWG:SIC-SI
6595,1037119,TDWG:ITA-IT
3512,1037120,TDWG:SIC-SI
900197,1037121,TDWG:ITA-IT
900198,1037122,TDWG:ITA-IT
900199,1037123,TDWG:ITA-IT
22459,1037124,TDWG:SIC-SI
3593,1037125,TDWG:SAR
5380,1037126,TDWG:SIC-SI
14637,1037127,TDWG:ITA-IT
14643,1037128,TDWG:ITA-IT
14645,1037129,TDWG:ITA-IT
900200,1037130,TDWG:ITA-IT
3608,1037131,TDWG:ITA-IT
3601,1037132,TDWG:ITA-IT
3609,1037134,TDWG:SIC-SI
3753,1037135,TDWG:ITA-IT
17306,1037136,TDWG:ITA-IT
22495,1037137,TDWG:SIC-SI
54468,1037138,TDWG:ITA-IT
54468,1037139,TDWG:SIC-SI
54468,1037140,TDWG:SAR
22560,1037141,TDWG:SIC-SI
22566,1037142,TDWG:ITA-IT
13466,1037143,TDWG:SIC-SI
13466,1037144,TDWG:SAR
21935,1037145,TDWG:SIC-SI
21935,1037146,TDWG:SAR
900201,1037147,TDWG:ITA-IT
22578,1037148,TDWG:ITA-IT
15795,1037149,TDWG:ITA-IT
900202,1037150,TDWG:ITA-IT
15849,1037151,TDWG:ITA-IT
15855,1037152,TDWG:ITA-IT
15855,1037153,TDWG:SAR
15855,1037154,TDWG:SIC-SI
15896,1037155,TDWG:ITA-IT
5614,1037156,TDWG:SIC-SI
9532,1037157,TDWG:SIC-SI
9539,1037158,TDWG:ITA-IT
9539,1037159,TDWG:SAR
900203,1037160,TDWG:ITA-IT
900204,1037161,TDWG:ITA-IT
10228,1037162,TDWG:ITA-IT
10317,1037163,TDWG:ITA-IT
8018,1037164,TDWG:ITA-IT
8029,1037165,TDWG:ITA-IT
8064,1037166,TDWG:SIC-SI
8064,1037167,TDWG:SAR
21428,1037168,TDWG:ITA-IT
900205,1037169,TDWG:ITA-IT
12897,1037170,TDWG:ITA-IT
12898,1037171,TDWG:ITA-IT
19460,1037172,TDWG:ITA-IT
13488,1037173,TDWG:ITA-IT
13524,1037174,TDWG:ITA-IT
1669,1037175,TDWG:ITA-IT
1670,1037176,TDWG:SIC-SI
1670,1037177,TDWG:SAR
900206,1037178,TDWG:ITA-IT
22867,1037179,TDWG:SIC-SI
22875,1037180,TDWG:SIC-SI
17595,1037181,TDWG:ITA-IT
22902,1037182,TDWG:ITA-IT
900207,1037183,TDWG:ITA-IT
900207,1037184,TDWG:SAR
277,1037185,TDWG:ITA-IT
900208,1037186,TDWG:ITA-IT
900209,1037187,TDWG:ITA-IT
12634,1037188,TDWG:SAR
12634,1037189,TDWG:SIC-SI
3948,1037190,TDWG:SAR
11308,1037191,TDWG:ITA-IT
900210,1037192,TDWG:ITA-IT
16614,1037193,TDWG:ITA-IT
8771,1037194,TDWG:SIC-SI
22968,1037195,TDWG:SIC-SI
22968,1037196,TDWG:SAR
12649,1037197,TDWG:ITA-IT
7479,1037198,TDWG:ITA-IT
7486,1037199,TDWG:ITA-IT
7493,1037200,TDWG:ITA-IT
900211,1037201,TDWG:ITA-IT
900212,1037202,TDWG:ITA-IT
21442,1037203,TDWG:ITA-IT
900213,1037204,TDWG:ITA-IT
900213,1037205,TDWG:SIC-SI
900213,1037206,TDWG:SAR
23009,1037207,TDWG:ITA-IT
23017,1037208,TDWG:SIC-SI
23029,1037209,TDWG:ITA-IT
23039,1037210,TDWG:ITA-IT
23070,1037211,TDWG:SIC-SI
17960,1037212,TDWG:SIC-SI
17972,1037213,TDWG:ITA-IT
8997,1037214,TDWG:ITA-IT
4065,1037215,TDWG:ITA-IT
4065,1037216,TDWG:SAR
1982,1037217,TDWG:ITA-IT
1994,1037218,TDWG:ITA-IT
2006,1037219,TDWG:ITA-IT
21154,1037220,TDWG:ITA-IT
15974,1037221,TDWG:ITA-IT
23159,1037222,TDWG:ITA-IT
20266,1037223,TDWG:SIC-SI
20302,1037224,TDWG:SIC-SI
20317,1037225,TDWG:ITA-IT
1766,1037226,TDWG:ITA-IT
900214,1037227,TDWG:ITA-IT
900215,1037228,TDWG:ITA-IT
1812,1037229,TDWG:ITA-IT
900216,1037230,TDWG:ITA-IT
900217,1037231,TDWG:ITA-IT
15998,1037232,TDWG:ITA-IT
15998,1037233,TDWG:SIC-SI
15998,1037234,TDWG:SAR
900218,1037235,TDWG:ITA-IT
19481,1037236,TDWG:ITA-IT
19481,1037237,TDWG:SIC-SI
900219,1037238,TDWG:ITA-IT
16009,1037239,TDWG:ITA-IT
14974,1037240,TDWG:ITA-IT
8787,1037241,TDWG:SIC-SI
6315,1037242,TDWG:SIC-SI
6315,1037243,TDWG:SAR
17132,1037244,TDWG:SIC-SI
11341,1037245,TDWG:ITA-IT
14780,1037246,TDWG:ITA-IT
14780,1037247,TDWG:SAR
5641,1037248,TDWG:ITA-IT
900220,1037249,TDWG:ITA-IT
19121,1037250,TDWG:SIC-SI
761,1037251,TDWG:ITA-IT
18531,1037252,TDWG:ITA-IT
18531,1037253,TDWG:SIC-SI
11486,1037254,TDWG:ITA-IT
11486,1037255,TDWG:SAR
18537,1037256,TDWG:ITA-IT
15650,1037257,TDWG:SAR
15650,1037258,TDWG:SIC-SI
900221,1037259,TDWG:ITA-IT
16070,1037260,TDWG:ITA-IT
16073,1037261,TDWG:SAR
16082,1037262,TDWG:ITA-IT
16082,1037263,TDWG:SAR
16094,1037264,TDWG:SIC-SI
23231,1037265,TDWG:ITA-IT
21187,1037266,TDWG:ITA-IT
19492,1037267,TDWG:SIC-SI
9164,1037268,TDWG:ITA-IT
565,1037269,TDWG:ITA-IT
21543,1037270,TDWG:ITA-IT
900222,1037271,TDWG:ITA-IT
4156,1037272,TDWG:ITA-IT
900223,1037273,TDWG:ITA-IT
24172,1037274,TDWG:ITA-IT
11528,1037275,TDWG:ITA-IT
11559,1037276,TDWG:ITA-IT
11559,1037277,TDWG:SIC-SI
11559,1037278,TDWG:SAR
7519,1037279,TDWG:ITA-IT
20419,1037280,TDWG:ITA-IT
20419,1037281,TDWG:SIC-SI
17841,1037282,TDWG:ITA-IT
12902,1037283,TDWG:SIC-SI
16145,1037284,TDWG:ITA-IT
13570,1037285,TDWG:ITA-IT
13570,1037286,TDWG:SAR
17742,1037287,TDWG:ITA-IT
17044,1037288,TDWG:SIC-SI
7165,1037289,TDWG:SIC-SI
17788,1037290,TDWG:ITA-IT
8673,1037291,TDWG:SIC-SI
5416,1037292,TDWG:ITA-IT
12911,1037293,TDWG:ITA-IT
12911,1037294,TDWG:SAR
12920,1037295,TDWG:ITA-IT
12920,1037296,TDWG:SAR
900224,1037297,TDWG:ITA-IT
2009,1037298,TDWG:ITA-IT
19214,1037299,TDWG:SIC-SI
900225,1037300,TDWG:ITA-IT
2438,1037301,TDWG:ITA-IT
4205,1037302,TDWG:ITA-IT
2163,1037303,TDWG:SAR
86,1037304,TDWG:SIC-SI
20437,1037305,TDWG:SIC-SI
20470,1037306,TDWG:SIC-SI
20484,1037307,TDWG:SIC-SI
900226,1037308,TDWG:ITA-IT
1478,1037309,TDWG:ITA-IT
553,1037310,TDWG:ITA-IT
18828,1037311,TDWG:ITA-IT
18828,1037312,TDWG:SAR
9852,1037313,TDWG:SIC-SI
54538,1037314,TDWG:ITA-IT
9909,1037315,TDWG:SIC-SI
9939,1037316,TDWG:ITA-IT
9956,1037317,TDWG:ITA-IT
9964,1037318,TDWG:ITA-IT
9965,1037319,TDWG:ITA-IT
900227,1037320,TDWG:ITA-IT
900228,1037321,TDWG:ITA-IT
10019,1037322,TDWG:SIC-SI
10036,1037323,TDWG:SIC-SI
2654,1037324,TDWG:ITA-IT
7312,1037325,TDWG:ITA-IT
7312,1037326,TDWG:SIC-SI
7312,1037327,TDWG:SAR
900229,1037328,TDWG:ITA-IT
7292,1037329,TDWG:SIC-SI
900230,1037330,TDWG:ITA-IT
900231,1037331,TDWG:ITA-IT
900231,1037332,TDWG:SIC-SI
900232,1037333,TDWG:ITA-IT
7300,1037334,TDWG:SIC-SI
900233,1037335,TDWG:ITA-IT
900234,1037336,TDWG:ITA-IT
7328,1037337,TDWG:ITA-IT
7315,1037338,TDWG:ITA-IT
7317,1037339,TDWG:SIC-SI
7321,1037340,TDWG:ITA-IT
7322,1037341,TDWG:SIC-SI
900235,1037342,TDWG:ITA-IT
900236,1037343,TDWG:ITA-IT
7324,1037344,TDWG:SIC-SI
7327,1037345,TDWG:ITA-IT
18831,1037346,TDWG:ITA-IT
18831,1037347,TDWG:SIC-SI
4227,1037348,TDWG:ITA-IT
4227,1037349,TDWG:SAR
23364,1037350,TDWG:ITA-IT
23366,1037351,TDWG:ITA-IT
2144,1037352,TDWG:ITA-IT
10870,1037353,TDWG:SIC-SI
10946,1037354,TDWG:SIC-SI
10959,1037355,TDWG:SIC-SI
10970,1037356,TDWG:SIC-SI
4279,1037357,TDWG:ITA-IT
4279,1037358,TDWG:SIC-SI
5662,1037359,TDWG:ITA-IT
12873,1037360,TDWG:SIC-SI
12656,1037361,TDWG:SIC-SI
12656,1037362,TDWG:SAR
9197,1037363,TDWG:SIC-SI
9197,1037364,TDWG:SAR
4336,1037365,TDWG:SIC-SI
4343,1037366,TDWG:SIC-SI
4369,1037367,TDWG:SAR
10415,1037368,TDWG:SIC-SI
9445,1037369,TDWG:ITA-IT
9460,1037370,TDWG:SIC-SI
9460,1037371,TDWG:SAR
4393,1037372,TDWG:SIC-SI
4395,1037373,TDWG:SIC-SI
587,1037374,TDWG:ITA-IT
8232,1037375,TDWG:ITA-IT
21252,1037376,TDWG:SAR
11017,1037377,TDWG:SIC-SI
900237,1037378,TDWG:ITA-IT
5676,1037379,TDWG:ITA-IT
5676,1037380,TDWG:SAR
900238,1037381,TDWG:ITA-IT
900239,1037382,TDWG:ITA-IT
900240,1037383,TDWG:ITA-IT
900241,1037384,TDWG:ITA-IT
900242,1037385,TDWG:ITA-IT
19320,1037386,TDWG:SAR
4421,1037387,TDWG:SIC-SI
11883,1037388,TDWG:SAR
17411,1037389,TDWG:ITA-IT
2695,1037390,TDWG:SIC-SI
2699,1037391,TDWG:ITA-IT
2699,1037392,TDWG:SIC-SI
900243,1037393,TDWG:ITA-IT
13629,1037394,TDWG:ITA-IT
19129,1037395,TDWG:SAR
19129,1037396,TDWG:SIC-SI
20547,1037397,TDWG:ITA-IT
900244,1037398,TDWG:ITA-IT
20560,1037399,TDWG:SIC-SI
20577,1037400,TDWG:ITA-IT
18866,1037401,TDWG:ITA-IT
8636,1037402,TDWG:ITA-IT
8642,1037403,TDWG:SIC-SI
8650,1037404,TDWG:ITA-IT
799,1037405,TDWG:ITA-IT
900245,1037406,TDWG:ITA-IT
21288,1037407,TDWG:ITA-IT
825,1037408,TDWG:ITA-IT
907,1037409,TDWG:ITA-IT
931,1037410,TDWG:ITA-IT
16934,1037411,TDWG:ITA-IT
11895,1037412,TDWG:ITA-IT
11895,1037413,TDWG:SAR
21412,1037414,TDWG:SIC-SI
21415,1037415,TDWG:ITA-IT
19711,1037416,TDWG:ITA-IT
6145,1037417,TDWG:SIC-SI
900246,1037418,TDWG:ITA-IT
10540,1037419,TDWG:ITA-IT
8004,1037420,TDWG:ITA-IT
900247,1037421,TDWG:ITA-IT
13776,1037422,TDWG:ITA-IT
13776,1037423,TDWG:SAR
13784,1037424,TDWG:ITA-IT
13812,1037425,TDWG:ITA-IT
13823,1037426,TDWG:ITA-IT
13823,1037427,TDWG:SAR
13812,1037428,TDWG:SAR
13812,1037429,TDWG:SIC-SI
13904,1037430,TDWG:ITA-IT
13904,1037431,TDWG:SIC-SI
13904,1037432,TDWG:SAR
943,1037433,TDWG:ITA-IT
14983,1037434,TDWG:ITA-IT
900248,1037435,TDWG:ITA-IT
10083,1037436,TDWG:ITA-IT
10083,1037437,TDWG:SAR
16280,1037438,TDWG:ITA-IT
16280,1037439,TDWG:SAR
16280,1037440,TDWG:SIC-SI
16296,1037441,TDWG:ITA-IT
10386,1037442,TDWG:SAR
10386,1037443,TDWG:SIC-SI
900249,1037444,TDWG:ITA-IT
900250,1037445,TDWG:ITA-IT
900251,1037446,TDWG:ITA-IT
15017,1037447,TDWG:ITA-IT
11924,1037448,TDWG:ITA-IT
8037,1037449,TDWG:ITA-IT
21634,1037450,TDWG:ITA-IT
900252,1037451,TDWG:ITA-IT
9086,1037452,TDWG:ITA-IT
9094,1037453,TDWG:ITA-IT
9132,1037454,TDWG:ITA-IT
11936,1037455,TDWG:ITA-IT
11940,1037456,TDWG:ITA-IT
11942,1037457,TDWG:SIC-SI
11953,1037458,TDWG:ITA-IT
900253,1037459,TDWG:ITA-IT
14171,1037460,TDWG:ITA-IT
17642,1037461,TDWG:ITA-IT
8530,1037462,TDWG:ITA-IT
8536,1037463,TDWG:SIC-SI
8558,1037464,TDWG:SIC-SI
10711,1037465,TDWG:SAR
20578,1037466,TDWG:SIC-SI
18881,1037467,TDWG:ITA-IT
18949,1037468,TDWG:ITA-IT
18988,1037469,TDWG:ITA-IT
16950,1037470,TDWG:SAR
5334,1037471,TDWG:ITA-IT
5348,1037472,TDWG:ITA-IT
5355,1037473,TDWG:ITA-IT
4623,1037474,TDWG:ITA-IT
4623,1037475,TDWG:SAR
14788,1037476,TDWG:ITA-IT
8873,1037477,TDWG:ITA-IT
8873,1037478,TDWG:SIC-SI
67,1037479,TDWG:SIC-SI
23603,1037480,TDWG:SIC-SI
23627,1037481,TDWG:ITA-IT
23664,1037482,TDWG:SIC-SI
23701,1037483,TDWG:ITA-IT
23718,1037484,TDWG:ITA-IT
8587,1037485,TDWG:ITA-IT
900254,1037486,TDWG:ITA-IT
900255,1037487,TDWG:ITA-IT
1957,1037488,TDWG:ITA-IT
900256,1037489,TDWG:ITA-IT
900257,1037490,TDWG:ITA-IT
900258,1037491,TDWG:ITA-IT
4676,1037492,TDWG:SIC-SI
4717,1037493,TDWG:ITA-IT
16890,1037494,TDWG:SIC-SI
900259,1037495,TDWG:ITA-IT
900260,1037496,TDWG:ITA-IT
900261,1037497,TDWG:ITA-IT
21349,1037498,TDWG:ITA-IT
20612,1037499,TDWG:SIC-SI
101018,1033959,TDWG:ITA-IT
100582,1033960,TDWG:ITA-IT
101147,1033961,TDWG:ITA-IT
100288,1033962,TDWG:ITA-IT
101200,1033963,TDWG:ITA-IT
101326,1033964,TDWG:ITA-IT
101167,1033965,TDWG:ITA-IT
101121,1033966,TDWG:ITA-IT
101031,1033967,TDWG:ITA-IT
101245,1033968,TDWG:ITA-IT
101230,1033972,TDWG:ITA-IT
101228,1033973,TDWG:ITA-IT
101359,1033974,TDWG:ITA-IT
101381,1033975,TDWG:ITA-IT
101224,1033976,TDWG:ITA-IT
101334,1033977,TDWG:ITA-IT
101103,1033978,TDWG:ITA-IT
101112,1033979,TDWG:ITA-IT
101343,1033980,TDWG:ITA-IT
50830,1033984,TDWG:ITA-IT
50110,1033996,TDWG:ITA-IT
53197,1033997,TDWG:ITA-IT
101136,1034000,TDWG:ITA-IT
100079,1034001,TDWG:ITA-IT
101312,1034003,TDWG:ITA-IT
101269,1034004,TDWG:ITA-IT
101231,1034007,TDWG:ITA-IT
50295,1034009,TDWG:ITA-IT
101223,1034010,TDWG:ITA-IT
50565,1034022,TDWG:ITA-IT
101020,1034025,TDWG:ITA-IT
100834,1034026,TDWG:ITA-IT
101139,1034031,TDWG:ITA-IT
53633,1034043,TDWG:ROM
50162,1034060,TDWG:ROM
53623,1034061,TDWG:ROM
101024,1034077,TDWG:ROM | DIHO23_4:MP3.3
101084,1034078,TDWG:ROM | DIHO23_4:MP3.3
101153,1034104,TDWG:ROM | DIHO23_4:MP3.3
101156,1034111,TDWG:ROM | DIHO23_4:MP3.3
53225,1034170,TDWG:YUG-CR
53281,1034329,TDWG:YUG-SE
53280,1034330,TDWG:YUG-SE
53301,1034331,TDWG:YUG-SE
50633,1034375,TDWG:GER
900110,1036309,TDWG:POR
53406,1034173,TDWG:DEN
50232,1034174,TDWG:DEN
50131,1034175,TDWG:DEN
53420,1034257,TDWG:FRA-FR
53281,1034273,TDWG:FRA-FR
101063,1034276,TDWG:FRA-FR
53375,1034374,TDWG:POL | IHO23_4:M2
20637,1037500,TDWG:SIC-SI
20643,1037501,TDWG:ITA-IT
20726,1037502,TDWG:ITA-IT
20726,1037503,TDWG:SIC-SI
20726,1037504,TDWG:SAR
20422,1037505,TDWG:SIC-SI
20422,1037506,TDWG:SAR
20667,1037507,TDWG:SAR
20709,1037508,TDWG:ITA-IT
20719,1037509,TDWG:ITA-IT
20759,1037510,TDWG:SAR
23815,1037511,TDWG:ITA-IT
21416,1037512,TDWG:ITA-IT
14314,1037513,TDWG:ITA-IT
900262,1037514,TDWG:ITA-IT
4778,1037515,TDWG:ITA-IT
4778,1037516,TDWG:SAR
4805,1037517,TDWG:ITA-IT
4805,1037518,TDWG:SAR
4805,1037519,TDWG:SIC-SI
7139,1037520,TDWG:ITA-IT
14424,1037521,TDWG:ITA-IT
14447,1037522,TDWG:ITA-IT
4891,1037523,TDWG:ITA-IT
4891,1037524,TDWG:SIC-SI
900152,1037525,TDWG:ITA-IT
22240,1037526,TDWG:ITA-IT
22242,1037527,TDWG:ITA-IT
22320,1037528,TDWG:SIC-SI
7928,1037529,TDWG:SIC-SI
23846,1037530,TDWG:ITA-IT
23846,1037531,TDWG:SIC-SI
23861,1037532,TDWG:ITA-IT
292,1037533,TDWG:ITA-IT
23930,1037534,TDWG:ITA-IT
900263,1037535,TDWG:ITA-IT
380,1037536,TDWG:ITA-IT
900264,1037537,TDWG:ITA-IT
16923,1037538,TDWG:ITA-IT
16927,1037539,TDWG:ITA-IT
8732,1037540,TDWG:SIC-SI
5443,1037541,TDWG:SIC-SI
900265,1037542,TDWG:ITA-IT
12210,1037543,TDWG:ITA-IT
12238,1037544,TDWG:ITA-IT
12238,1037545,TDWG:SIC-SI
12238,1037546,TDWG:SAR
4970,1037547,TDWG:ITA-IT
4970,1037548,TDWG:SAR
2745,1037549,TDWG:ITA-IT
4986,1037550,TDWG:ITA-IT
4986,1037551,TDWG:SAR
12327,1037552,TDWG:ITA-IT
12327,1037553,TDWG:SIC-SI
12578,1037554,TDWG:ITA-IT
900266,1037555,TDWG:ITA-IT
16574,1037556,TDWG:SIC-SI
1271,1037557,TDWG:SIC-SI
1276,1037558,TDWG:ITA-IT
12768,1037559,TDWG:SIC-SI
24383,1037560,TDWG:ITA-IT
19301,1037561,TDWG:ITA-IT
900267,1037562,TDWG:ITA-IT
20030,1037563,TDWG:SIC-SI
20045,1037564,TDWG:SIC-SI
900268,1037565,TDWG:ITA-IT
24258,1037566,TDWG:ITA-IT
10789,1037567,TDWG:ITA-IT
9227,1037568,TDWG:SIC-SI
9247,1037569,TDWG:SIC-SI
9247,1037570,TDWG:SAR
9233,1037571,TDWG:ITA-IT
2709,1037572,TDWG:SAR
2709,1037573,TDWG:SIC-SI
19325,1037574,TDWG:SIC-SI
900269,1037575,TDWG:ITA-IT
12581,1037576,TDWG:ITA-IT
710,1037577,TDWG:SIC-SI
24051,1037578,TDWG:ITA-IT
24054,1037579,TDWG:SIC-SI
24054,1037580,TDWG:SAR
24075,1037581,TDWG:SIC-SI
24104,1037582,TDWG:ITA-IT
2296,1037583,TDWG:SIC-SI
2303,1037584,TDWG:SIC-SI
667,1037585,TDWG:SIC-SI
5064,1037586,TDWG:SAR
900270,1037587,TDWG:ITA-IT
900271,1037588,TDWG:ITA-IT
24108,1037589,TDWG:SIC-SI
19104,1037590,TDWG:ITA-IT
14621,1037591,TDWG:ITA-IT
14621,1037592,TDWG:SIC-SI
14621,1037593,TDWG:SAR
900272,1037594,TDWG:ITA-IT
10088,1037595,TDWG:ITA-IT
12793,1037596,TDWG:SIC-SI
2254,1037597,TDWG:SAR
900273,1037598,TDWG:SIC-SI
16624,1037599,TDWG:SIC-SI
22720,1037600,TDWG:SIC-SI
21664,1037601,TDWG:SIC-SI
20159,1037602,TDWG:SIC-SI
5291,1037603,TDWG:SIC-SI
4659,1037604,TDWG:SIC-SI
4659,1037605,TDWG:SAR
20818,1037606,TDWG:SIC-SI
900274,1037607,TDWG:SIC-SI
12601,1037608,TDWG:SAR
10379,1037609,TDWG:SIC-SI
900275,1037610,TDWG:SIC-SI
900276,1037611,TDWG:SIC-SI
18208,1037612,TDWG:SIC-SI
18208,1037613,TDWG:SAR
18262,1037614,TDWG:SIC-SI
900110,1037615,TDWG:SIC-SI
7250,1037616,TDWG:SIC-SI
900277,1037617,TDWG:SAR
900278,1037618,TDWG:SAR
900279,1037619,TDWG:SIC-SI
900280,1037620,TDWG:SIC-SI
18913,1037621,TDWG:SIC-SI
900281,1037622,TDWG:SIC-SI
18246,1037623,TDWG:SIC-SI
900282,1037624,TDWG:SIC-SI
900283,1037625,TDWG:SIC-SI
2717,1037626,TDWG:SIC-SI
2717,1037627,TDWG:SAR
900284,1037628,TDWG:UKR-UK | DIHO23_4:MP3.3
900284,1037629,TDWG:RUC | DIHO23_4:MP3.3
50124,1037630,TDWG:CYP | IHO23_4:M3.1
100535,1037634,TDWG:CYP | IHO23_4:M3.1
100988,1037638,TDWG:CYP | IHO23_4:M3.1
900287,1037639,TDWG:CYP | IHO23_4:M3.1
53595,1037640,TDWG:CYP | IHO23_4:M3.1
100837,1037642,TDWG:CYP | IHO23_4:M3.1
900290,1037644,TDWG:CYP | IHO23_4:M3.1
100172,1037645,TDWG:CYP | IHO23_4:M3.1
50516,1037647,TDWG:CYP | IHO23_4:M3.1
100570,1037648,TDWG:CYP | IHO23_4:M3.1
900291,1037649,TDWG:CYP | IHO23_4:M3.1
900292,1037650,TDWG:CYP | IHO23_4:M3.1
100737,1037651,TDWG:CYP | IHO23_4:M3.1
900293,1037652,TDWG:CYP | IHO23_4:M3.1
53486,1037653,TDWG:CYP | IHO23_4:M3.1
