id_sp_region,idspecies,vector2,sourceid,notes,last_updated
"1043559","51085","Transport","18006","Horticultural/ Ornamental","2012-08-10 17:34:05"
"1043560","51085","Transport","17744","Horticultural/ Ornamental","2012-08-10 17:34:05"
"1043561","51085","Transport","16854","Horticultural/ Ornamental","2012-08-10 17:34:05"
"1043562","51085","Transport","17744","Horticultural/ Ornamental","2012-08-10 17:34:05"
"1043564","51096","Transport","17341","Horticultural/ Ornamental; Crops","2012-08-10 17:34:05"
"1043565","51096","Transport","17933","Horticultural/ Ornamental; Crops","2012-08-10 17:34:05"
"1043566","51096","Transport","17341","Horticultural/ Ornamental; Crops","2012-08-10 17:34:05"
"1043567","51096","Transport","17489","Horticultural/ Ornamental; Crops","2012-08-10 17:34:05"
"1043568","51096","Transport","16612","Horticultutal/ ornamental, crops","2012-08-10 17:34:05"
"1043569","51096","Transport","17084","Horticultural/ Ornamental","2012-08-10 17:34:05"
"1043570","51096","Transport","18195","Horticultural/ Ornamental; Crops","2012-08-10 17:34:05"
"1043571","51096","Transport","17341","Horticultural/ Ornamental; Crops","2012-08-10 17:34:05"
"1043572","51096","Transport","17341","Horticultural/ Ornamental; Crops","2012-08-10 17:34:05"
"1043573","51096","Transport","17341","Horticultural/ Ornamental; Crops","2012-08-10 17:34:05"
"1043574","51096","Transport","17341","Horticultural/ Ornamental; Crops","2012-08-10 17:34:05"
"1043575","51096","Transport","17033","Horticultural/ Ornamental; Crops","2012-08-10 17:34:05"
"1043576","51096","Transport","17341","Horticultural/ Ornamental; Crops","2012-08-10 17:34:05"
"1043577","51096","Transport","17341","Horticultural/ Ornamental; Crops","2012-08-10 17:34:05"
"1043578","51096","Transport","17184","Horticultural/ Ornamental; Crops","2012-08-10 17:34:05"
"1043579","51096","Transport","17341","Horticultural/ Ornamental; Crops","2012-08-10 17:34:05"
"1043580","51096","Transport","16565","Horticultural/ Ornamental; Crops","2012-08-10 17:34:05"
"1043581","51102","Transport","17341","Horticultural/ Ornamental","2012-08-10 17:34:05"
"1043582","51102","Transport","17341","Horticultural/ Ornamental","2012-08-10 17:34:05"
"1043583","51102","Transport","17341","Horticultural/ Ornamental","2012-08-10 17:34:05"
"1043584","51102","Transport","17803","Horticultural/ Ornamental","2012-08-10 17:34:05"
"1043585","51102","Transport","17311","Horticultutal/ ornamental","2012-08-10 17:34:05"
"1043586","51102","Transport","17341","Horticultural/ Ornamental","2012-08-10 17:34:05"
"1043587","51102","Transport","16595","Horticultural/ Ornamental","2012-08-10 17:34:05"
"1043588","51102","Transport","17341","Horticultural/ Ornamental","2012-08-10 17:34:05"
"1043589","51102","Transport","17341","Horticultural/ Ornamental","2012-08-10 17:34:05"
"1043590","51102","Transport","17341","Horticultural/ Ornamental","2012-08-10 17:34:05"
"1043591","51102","Transport","17341","Horticultural/ Ornamental","2012-08-10 17:34:05"
"1043592","51102","Transport","17311","Horticultutal/ ornamental","2012-08-10 17:34:05"
"1043593","51102","Transport","17311","Horticultutal/ ornamental","2012-08-10 17:34:05"
"1043594","51102","Transport","17184","Horticultural/ Ornamental","2012-08-10 17:34:05"
"1043595","51102","Transport","16897","Horticultural/ Ornamental","2012-08-10 17:34:05"
"1043596","51104","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043597","51104","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043598","51104","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043599","51104","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043600","51104","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043601","51104","Transport","17886","Stored products","2012-08-10 17:34:05"
"1043602","51104","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043603","51104","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043604","51104","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043605","51104","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043606","51104","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043607","51104","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043608","51104","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043609","51104","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043610","51104","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043611","51104","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043612","51104","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043613","51104","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043614","51104","Transport","16864","Stored products","2012-08-10 17:34:05"
"1043615","51104","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043616","51104","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043617","51104","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043618","51104","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043619","51104","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043620","51104","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043621","51104","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043622","51104","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043623","51104","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043624","51104","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043625","51104","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043626","51104","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043627","51104","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043628","51104","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043629","51104","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043630","51104","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043631","51104","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043632","51104","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043633","51105","Transport","16636","Crops","2012-08-10 17:34:05"
"1043634","51105","Transport","16636","Crops","2012-08-10 17:34:05"
"1043635","51107","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043636","51107","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043637","51107","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043638","51107","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043639","51107","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043640","51107","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043641","51107","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043642","51107","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043643","51107","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043644","51107","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043645","51107","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043646","51107","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043647","51107","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043648","51107","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043649","51107","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043650","51107","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043651","51107","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043652","51107","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043653","51107","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043654","51107","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043655","51107","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043656","51107","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043657","51107","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043658","51107","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043659","51108","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043660","51108","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043661","51108","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043662","51108","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043663","51108","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043664","51108","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043665","51108","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043666","51108","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043667","51108","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043668","51108","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043669","51108","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043670","51108","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043671","51108","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043672","51108","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043673","51108","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043674","51108","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043675","51108","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043676","51108","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043677","51108","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043678","51108","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043679","51108","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043680","51108","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043681","51108","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043682","51108","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043683","51108","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043684","51108","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043685","51108","Transport","17886","Stored products","2012-08-10 17:34:05"
"1043686","51108","Transport","16764","Stored products","2012-08-10 17:34:05"
"1043687","51108","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043688","51108","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043689","51108","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043690","51108","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043691","51108","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043692","51108","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043693","51108","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043694","51108","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043695","51108","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043696","51108","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043697","51108","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043698","51108","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043699","51108","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043700","51108","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043701","51108","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043702","51108","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043703","51108","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043704","51108","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043705","51108","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043706","51108","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043707","51108","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043708","51109","Unknown","17616",,"2012-08-10 17:34:05"
"1043709","51109","Unknown","17616",,"2012-08-10 17:34:05"
"1043710","51110","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043711","51110","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043712","51110","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043713","51110","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043714","51110","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043715","51110","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043716","51110","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043717","51110","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043718","51110","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043719","51110","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043720","51110","Transport","18095","Stored products","2012-08-10 17:34:05"
"1043721","51110","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043722","51110","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043723","51110","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043724","51110","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043725","51110","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043726","51110","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043727","51110","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043728","51110","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043729","51110","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043730","51110","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043731","51110","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043732","51110","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043733","51110","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043734","51110","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043735","51110","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043736","51110","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043737","51110","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043738","51110","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043739","51110","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043740","51110","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043741","51110","Transport","16728","Stored products","2012-08-10 17:34:05"
"1043742","51110","Transport","16728","Stored products","2012-08-10 17:34:05"
