id_sp_region,idspecies,sourceid,region
"1043278","51056","16308","Europe"
"1043279","51056","16309","Europe"
"1049041","52124","16316","Southern Africa"
"1049909","53159","16358","Madagascar"
"1049910","53159","16358","Madagascar"
"1041169","50714","16360","Cayman Is."
"1043989","51120","16360","Southern America"
"1049155","52178","16377","Asia-Tropical"
"1041774","50797","16390","Northern America"
"1050525","901056","16393","Northern America"
"1045515","51280","16434","Northern America"
"1045517","51280","16434","Northern America"
"1045520","51280","16434","Northern America"
"1045521","51280","16434","Northern America"
"1045523","51280","16434","Northern America"
"1045524","51280","16434","Northern America"
"1045527","51280","16434","Northern America"
"1045529","51280","16434","Northern America"
"1045530","51280","16434","Northern America"
"1048705","51931","16454","Asia-Tropical"
"1050960","901174","16474","Northern America"
"1049913","53162","16488","Northern America"
"1049884","53139","16490","Northern South America"
"1049899","53155","16491","Northern America"
"1049398","52765","16493","Italy"
"1049762","53093","16500","Central America"
"1049887","53143","16501","Australasia"
"1049889","53143","16501","Australasia"
"1049562","53011","16531","South-Central U.S.A."
"1049564","53012","16532","Kazakhstan"
"1041840","50812","16535","Spain"
"1041149","50711","16543","Germany"
"1045458","51270","16568","Northern America"
"1049518","53004","16588","Northern South America"
"1045525","51280","16596","Northern America"
"1045519","51280","16599","Northern America"
"1042927","50995","16636","Northern America"
"1047691","51557","16636","Eastern Asia"
"1050460","901054","16636","Northern America"
"1050462","901054","16636","Northern America"
"1050464","901054","16636","Northern America"
"1050465","901054","16636","Northern America"
"1050466","901054","16636","Northern America"
"1050467","901054","16636","Northern America"
"1050469","901054","16636","Northern America"
"1050471","901054","16636","Northern America"
"1050472","901054","16636","Northern America"
"1050473","901054","16636","Northern America"
"1050474","901054","16636","Northern America"
"1050475","901054","16636","Northern America"
"1050477","901054","16636","Northern America"
"1050478","901054","16636","Northern America"
"1051022","901212","16636","Northern America"
"1051023","901212","16636","Northern America"
"1051024","901212","16636","Northern America"
"1051026","901212","16636","Northern America"
"1051027","901213","16636","Northern America"
"1051028","901213","16636","Northern America"
"1051029","901214","16636","Western South America"
"1051030","901214","16636","Western South America"
"1051031","901214","16636","Western South America"
"1051034","901214","16636","Western South America"
"1051036","901214","16636","Western South America"
"1051037","901214","16636","Western South America"
"1051039","901216","16636","Western South America"
"1046492","51366","16698","South-Central Pacific"
"1049186","52215","16741","Asia-Tropical"
"1049187","52215","16741","Asia-Tropical"
"1049364","52703","16742","Tropical Indo-Pacific Region"
"1041676","50783","16781","South Tropical Africa"
"1041688","50783","16782","South Tropical Africa"
"1047918","51624","16804","Italy"
"1045526","51280","16805","Northern America"
"1050522","901056","16815","Northern America"
"1047910","51624","16816","Italy"
"1050526","901056","16824","Northern America"
"1045513","51280","16832","Northern America"
"1050461","901054","16857","Northern America"
"1048706","51932","16859","Morocco"
"1049236","52425","16871","Pacific"
"1049912","53161","16876","Pacific"
"1045516","51280","16909","Northern America"
"1045477","51274","16912","New Jersey"
"1049566","53013","16926","Southern America"
"1049567","53014","16926","Middle Asia"
"1049039","52122","16949","Northern America"
"1049520","53005","16960","Northern America"
"1046531","51371","16973","Kazakhstan"
"1043987","51120","16984","Siberia"
"1050463","901054","16988","Northern America"
"1049907","53157","17013","Asia-Tropical"
"1048549","51836","17020","Netherlands"
"1049908","53157","17022","Asia-Tropical"
"1049914","53163","17024","Northern America"
"1049915","53164","17024","Mexico"
"1049916","53164","17024","Mexico"
"1050523","901056","17032","Northern America"
"1051280","901271","17043","Asia-Tropical"
"1049898","53155","17051","Northern America"
"1051033","901214","17058","Western South America"
"1045271","51254","17065","Cayman Is."
"1045245","51253","17066","Cayman Is."
"1043569","51096","17084","Netherlands"
"1046783","51412","17102","Eastern Asia"
"1041493","50759","17104","Eastern Asia"
"1051097","901238","17140","Spain"
"1045528","51280","17166","Northern America"
"1049761","53092","17238","Western South America"
"1050778","901112","17274","Morocco"
"1051025","901212","17304","Northern America"
"1041904","50829","17305","Eastern Asia"
"1049759","53091","17319","Central America"
"1047979","51646","17326","Indian Subcontinent"
"1045820","51303","17333","Africa"
"1043574","51096","17341","Canary Is."
"1041181","50714","17348","Cayman Is."
"1050994","901193","17379","France"
"1050479","901054","17418","Northern America"
"1045514","51280","17437","Northern America"
"1050527","901056","17448","Northern America"
"1049563","53011","17453","South-Central U.S.A."
"1049883","53138","17455","Eastern Asia"
"1049519","53005","17500","Northern America"
"1049521","53005","17500","Northern America"
"1049565","53013","17500","Southern America"
"1049756","53088","17500","Eastern Asia"
"1047911","51624","17543","Italy"
"1049888","53143","17563","Australasia"
"1051622","901350","17618","China"
"1050529","901056","17630","Northern America"
"1050476","901054","17670","Northern America"
"1042929","50995","17672","Northern America"
"1050528","901056","17673","Northern America"
"1043271","51056","17685","Europe"
"1043273","51056","17686","Europe"
"1043270","51056","17687","Europe"
"1043265","51056","17708","Europe"
"1050468","901054","17724","Northern America"
"1043269","51056","17735","Europe"
"1049911","53160","17737","Northern America"
"1044860","51206","17744","Spain"
"1046491","51366","17744","South-Central Pacific"
"1046493","51366","17744","South-Central Pacific"
"1046494","51366","17744","South-Central Pacific"
"1046529","51371","17744","Kazakhstan"
"1046530","51371","17744","Kazakhstan"
"1046532","51371","17744","Kazakhstan"
"1046533","51371","17744","Kazakhstan"
"1046534","51371","17744","Kazakhstan"
"1046535","51371","17744","Kazakhstan"
"1046536","51371","17744","Kazakhstan"
"1046537","51371","17744","Kazakhstan"
"1046538","51371","17744","Kazakhstan"
"1046539","51371","17744","Kazakhstan"
"1046540","51371","17744","Kazakhstan"
"1046542","51371","17744","Kazakhstan"
"1046543","51371","17744","Kazakhstan"
"1047917","51624","17744","Italy"
"1048704","51931","17744","Asia-Tropical"
"1048708","51933","17744","Southern Africa"
"1048709","51933","17744","Southern Africa"
"1048710","51933","17744","Southern Africa"
"1048711","51933","17744","Southern Africa"
"1048712","51933","17744","Southern Africa"
"1042928","50995","17766","Northern America"
"1045512","51280","17776","Northern America"
"1043266","51056","17778","Europe"
"1050470","901054","17788","Northern America"
"1043263","51056","17803","Europe"
"1048707","51932","17803","Morocco"
"1049755","53088","17813","Eastern Asia"
"1043261","51056","17815","Europe"
"1043262","51056","17815","Europe"
"1043272","51056","17815","Europe"
"1043274","51056","17815","Europe"
"1043275","51056","17815","Europe"
"1043276","51056","17815","Europe"
"1043277","51056","17815","Europe"
"1043280","51056","17815","Europe"
"1045819","51303","17815","Africa"
"1043260","51056","17843","Europe"
"1046541","51371","17859","Kazakhstan"
"1043267","51056","17865","Europe"
"1043268","51056","17956","Europe"
"1051032","901214","17993","Western South America"
"1048741","51946","17994","Eastern Asia"
"1048550","51836","18000","Netherlands"
"1044160","51142","18030","Siberia"
"1045518","51280","18030","Northern America"
"1050524","901056","18084","Northern America"
"1049760","53091","18086","Central America"
"1045113","51237","18114","France"
"1045106","51237","18119","Albania"
"1045107","51237","18119","Albania"
"1045100","51237","18120","Northern America"
"1045118","51237","18121","Italy"
"1045103","51237","18122","Italy"
"1045112","51237","18124","Northern America"
"1045110","51237","18126","Italy"
"1045522","51280","18128","Northern America"
"1049758","53090","18159","Eastern Asia"
"1041829","50810","18181","Spain"
"1051710","901390","18182","China"
"1051711","901390","18183","France"
"1051712","901390","18183","France"
"1051713","901390","18183","France"
"1049886","53143","18225","Australasia"
"1047517","51531","18245","Kenya"
"1051773","50570","18266",
"1051774","50570","18267",
"1051775","50570","18268",
"1051777","50570","18269",
"1051779","50570","18271",
"1051780","50570","18272",
"1052085","901566","18277","Northwestern U.S.A."
"1052224","50644","18277","Northwestern U.S.A."
"1051787","50573","18279",
"1051790","50573","18282",
"1051893","50600","18282",
"1052309","900387","18282",
"1051791","50573","18283",
"1051792","50573","18284",
"1051795","901531","18286",
"1051796","901531","18287",
"1051799","901531","18290",
"1051800","901532","18291",
"1051801","901532","18292",
"1051802","901599","18293",
"1051804","901533","18295",
"1051806","901534","18297",
"1051807","901534","18298",
"1051809","50574","18300",
"1051810","901535","18302",
"1051813","901537","18304",
"1051815","50575","18306","Italy"
"1051816","50575","18307","Northern America"
"1051817","50575","18308","France"
"1051818","50576","18309",
"1051819","900355","18310","Northern America"
"1051820","901538","18311",
"1051854","901541","18311",
"1051977","900446","18311",
"1051824","50578","18315",
"1051827","50578","18318","Italy"
"1051828","50578","18319","Northern America"
"1051830","50578","18321","Northern America"
"1051832","50578","18323","Italy"
"1051835","50579","18325","Northern America"
"1051840","50579","18328",
"1051841","50580","18329",
"1051846","50580","18333","Belgium"
"1051847","50580","18334",
"1051848","50580","18335",
"1051851","900405","18338",
"1051852","900405","18339",
"1051870","901542","18339",
"1051890","50600","18339",
"1052095","50604","18339",
"1051855","901541","18340",
"1051861","50582","18346",
"1051868","901542","18351",
"1051874","901542","18354",
"1051876","901542","18356",
"1051878","50583","18357",
"1051880","50583","18358","Germany"
"1051882","901543","18360",
"1051886","50584","18363","Italy"
"1051887","50584","18364","Italy"
"1051888","50584","18365",
"1051896","50600","18369",
"1051897","901550","18370",
"1051898","901550","18371",
"1052234","50644","18371","Northern America"
"1051902","50584","18375",
"1051904","50584","18376","Italy"
"1051906","901544","18378",
"1051907","50585","18379","Northern America"
"1051908","50585","18380",
"1051910","50585","18382",
"1051912","50585","18384",
"1051913","901559","18385",
"1051914","901545","18386",
"1051915","50586","18387","France"
"1051921","50586","18390",
"1051922","50586","18391","France"
"1051923","50586","18392",
"1052094","901566","18397","Northern America"
"1052045","50601","18398",
"1052305","50577","18398",
"1051932","50586","18401",
"1051934","50587","18403",
"1051935","50587","18404",
"1051936","50587","18405",
"1051937","900435","18406",
"1051965","900443","18406",
"1051998","900454","18406",
"1052006","50594","18406",
"1052145","901561","18406","Italy"
"1051940","900436","18408",
"1051941","900436","18409",
"1051958","900442","18412",
"1051959","900442","18414",
"1051960","900442","18414",
"1051947","900441","18415",
"1051948","900441","18415",
"1051949","900441","18415",
"1051950","900441","18415",
"1051951","900441","18416",
"1051952","900442","18417",
"1051953","900442","18418",
"1051954","900442","18419",
"1051955","900442","18420",
"1051956","900442","18421",
"1051957","900442","18422",
"1051966","50588","18426","Northern America"
"1051969","50588","18429",
"1051971","50588","18431",
"1051975","50588","18434",
"1051979","900446","18437",
"1051980","900449","18438",
"1051982","50589","18440",
"1052063","901552","18441",
"1051985","50590","18443",
"1051988","50590","18444",
"1051990","900453","18445",
"1051993","900453","18448",
"1051996","900454","18449",
"1052001","50594","18450",
"1052002","50594","18451",
"1052007","901547","18455",
"1052008","50595","18456","Northern America"
"1052009","50595","18457",
"1052010","900463","18458",
"1052011","900463","18459",
"1052012","900463","18460",
"1052014","901548","18462",
"1052015","901548","18463",
"1052017","50597","18465",
"1052022","50598","18468",
"1052024","50599","18470",
"1052026","50599","18472",
"1052028","901549","18474",
"1052032","50600","18477",
"1052299","50577","18477",
"1052039","50601","18480",
"1052041","50601","18482",
"1052047","50601","18485",
"1052049","900481","18486",
"1052050","901552","18487",
"1052051","901552","18488",
"1052052","901552","18489",
"1052053","901552","18490",
"1052054","901552","18491",
"1052058","901552","18491",
"1052055","901552","18492",
"1052056","901552","18493",
"1052057","901552","18494",
"1052059","901552","18495",
"1052061","901552","18497",
"1052062","901552","18498",
"1052064","901552","18499",
"1052065","901552","18500",
"1052066","901552","18501",
"1052067","901552","18502",
"1052075","50604","18507",
"1052076","50604","18508",
"1052090","901566","18512",
"1052091","901566","18513",
"1052100","50604","18515",
"1052102","900521","18517",
"1052105","901555","18519",
"1052106","900599","18520",
"1052108","900609","18522","Spain"
"1052110","901556","18524",
"1052111","50610","18525","Central America"
"1052115","50610","18528",
"1052118","50610","18530",
"1052120","50611","18532",
"1052126","50611","18536","Serbia"
"1052127","50611","18537",
"1052128","50611","18538",
"1052130","50611","18540",
"1052132","50611","18542","Croatia"
"1052135","50611","18544",
"1052137","901601","18546",
"1052138","901558","18547",
